onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	1	1	1	1	6	19	1	1	3
16	2	1	1	2	1	2	13	1	3	3
28	2	1	1	3	1	3	10	9	2	1
40	2	1	1	4	1	7	10	1	2	3
52	2	1	1	5	1	2	13	1	3	3
64	2	1	1	6	1	4	10	11	2	2
76	2	1	1	7	1	9	13	11	3	2
88	2	1	1	8	1	1	19	9	1	1
100	2	1	1	9	1	9	13	11	3	2
112	2	1	1	10	1	5	19	11	1	2
124	2	1	1	11	1	7	10	1	2	3
136	2	1	1	12	1	8	13	9	3	1
148	2	1	1	13	1	1	19	9	1	1
160	2	1	1	14	1	6	19	1	1	3
172	2	1	1	15	1	8	13	9	3	1
184	2	1	1	16	1	3	10	9	2	1
196	2	1	1	17	1	5	19	11	1	2
208	2	1	1	18	1	4	10	11	2	2
