onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	2	1	1	1	3	9	7	1	3
16	2	2	1	2	1	7	9	18	1	1
28	2	2	1	3	1	2	16	7	3	3
40	2	2	1	4	1	3	9	7	1	3
52	2	2	1	5	1	4	16	1	3	2
64	2	2	1	6	1	9	9	1	1	2
76	2	2	1	7	1	1	10	7	2	3
88	2	2	1	8	1	5	10	18	2	1
100	2	2	1	9	1	8	16	18	3	1
112	2	2	1	10	1	1	10	7	2	3
124	2	2	1	11	1	7	9	18	1	1
136	2	2	1	12	1	6	10	1	2	2
148	2	2	1	13	1	5	10	18	2	1
160	2	2	1	14	1	2	16	7	3	3
172	2	2	1	15	1	6	10	1	2	2
184	2	2	1	16	1	8	16	18	3	1
196	2	2	1	17	1	4	16	1	3	2
208	2	2	1	18	1	9	9	1	1	2
