onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	3	0	1	1	7	11	7	1	1
16	2	3	0	2	1	3	9	10	3	2
28	2	3	0	3	1	6	1	19	2	3
40	2	3	0	4	1	2	9	19	3	3
52	2	3	0	5	1	9	11	10	1	2
64	2	3	0	6	1	5	1	10	2	2
76	2	3	0	7	1	6	1	19	2	3
88	2	3	0	8	1	3	9	10	3	2
100	2	3	0	9	1	4	1	7	2	1
112	2	3	0	10	1	9	11	10	1	2
124	2	3	0	11	1	4	1	7	2	1
136	2	3	0	12	1	1	11	19	1	3
148	2	3	0	13	1	5	1	10	2	2
160	2	3	0	14	1	8	9	7	3	1
172	2	3	0	15	1	7	11	7	1	1
184	2	3	0	16	1	1	11	19	1	3
196	2	3	0	17	1	8	9	7	3	1
208	2	3	0	18	1	2	9	19	3	3
