onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	1	1	1	1	5	10	13	3	1
16	2	1	1	2	1	6	10	9	3	2
28	2	1	1	3	1	3	11	13	2	1
40	2	1	1	4	1	7	7	9	1	2
52	2	1	1	5	1	2	10	16	3	3
64	2	1	1	6	1	8	7	13	1	1
76	2	1	1	7	1	9	7	16	1	3
88	2	1	1	8	1	3	11	13	2	1
100	2	1	1	9	1	8	7	13	1	1
112	2	1	1	10	1	1	11	16	2	3
124	2	1	1	11	1	7	7	9	1	2
136	2	1	1	12	1	6	10	9	3	2
148	2	1	1	13	1	5	10	13	3	1
160	2	1	1	14	1	1	11	16	2	3
172	2	1	1	15	1	9	7	16	1	3
184	2	1	1	16	1	4	11	9	2	2
196	2	1	1	17	1	2	10	16	3	3
208	2	1	1	18	1	4	11	9	2	2
