onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	4	0	1	1	1	9	16	1	3
16	2	4	0	2	1	2	2	16	2	3
28	2	4	0	3	1	7	1	7	3	2
40	2	4	0	4	1	1	9	16	1	3
52	2	4	0	5	1	8	1	16	3	3
64	2	4	0	6	1	4	9	7	1	2
76	2	4	0	7	1	3	2	7	2	2
88	2	4	0	8	1	5	2	11	2	1
100	2	4	0	9	1	4	9	7	1	2
112	2	4	0	10	1	6	9	11	1	1
124	2	4	0	11	1	8	1	16	3	3
136	2	4	0	12	1	5	2	11	2	1
148	2	4	0	13	1	9	1	11	3	1
160	2	4	0	14	1	2	2	16	2	3
172	2	4	0	15	1	7	1	7	3	2
184	2	4	0	16	1	3	2	7	2	2
196	2	4	0	17	1	9	1	11	3	1
208	2	4	0	18	1	6	9	11	1	1
