onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	3	0	1	1	1	11	2	3	2
16	2	3	0	2	1	9	10	13	1	1
28	2	3	0	3	1	5	10	1	1	3
40	2	3	0	4	1	7	11	13	3	1
52	2	3	0	5	1	9	10	13	1	1
64	2	3	0	6	1	8	7	1	2	3
76	2	3	0	7	1	2	11	1	3	3
88	2	3	0	8	1	1	11	2	3	2
100	2	3	0	9	1	4	7	13	2	1
112	2	3	0	10	1	6	10	2	1	2
124	2	3	0	11	1	8	7	1	2	3
136	2	3	0	12	1	3	7	2	2	2
148	2	3	0	13	1	6	10	2	1	2
160	2	3	0	14	1	5	10	1	1	3
172	2	3	0	15	1	4	7	13	2	1
184	2	3	0	16	1	2	11	1	3	3
196	2	3	0	17	1	3	7	2	2	2
208	2	3	0	18	1	7	11	13	3	1
