onset	duration	run_num	is_pre	trial_num	trial_weight	stim_id	relevant_blend	irrelevant_blend	relevant_category	irrelevant_category
4	2	3	0	1	1	8	19	2	3	2
16	2	3	0	2	1	9	7	11	1	3
28	2	3	0	3	1	8	19	2	3	2
40	2	3	0	4	1	2	19	13	3	1
52	2	3	0	5	1	4	10	11	2	3
64	2	3	0	6	1	5	7	2	1	2
76	2	3	0	7	1	6	10	2	2	2
88	2	3	0	8	1	3	10	13	2	1
100	2	3	0	9	1	1	19	11	3	3
112	2	3	0	10	1	5	7	2	1	2
124	2	3	0	11	1	6	10	2	2	2
136	2	3	0	12	1	7	7	13	1	1
148	2	3	0	13	1	3	10	13	2	1
160	2	3	0	14	1	1	19	11	3	3
172	2	3	0	15	1	7	7	13	1	1
184	2	3	0	16	1	9	7	11	1	3
196	2	3	0	17	1	4	10	11	2	3
208	2	3	0	18	1	2	19	13	3	1
